Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
306	-1808.605	-2091.547	282.9418	0.620377	0.16965	0.0295835	0.180389	1.061998	1.312096	2.790604	2.226711
312	-1806.118	-2089.28	283.1615	0.648381	0.102632	0.163027	0.0859605	0.9587037	1.376359	2.694855	2.192422
318	-1820.66	-2102.62	281.9599	0.578143	0.196247	0.148961	0.0766486	0.9346137	1.267768	3.524583	2.114399
324	-1828.884	-2107.387	278.5028	0.837864	0.0389888	0.0163968	0.106751	1.163434	1.238478	5.026847	3.045697
330	-1808.992	-2089.039	280.0475	0.788187	0.0366771	0.074714	0.100421	1.164842	1.055804	4.549451	2.257869
336	-1816.292	-2096.907	280.6156	0.75922	0.00706224	0.110223	0.123495	0.9761244	1.074357	4.331004	2.238097
342	-1801.498	-2082.303	280.8056	0.806487	0.0271989	0.0815612	0.0847528	1.483036	1.208569	3.925638	2.118233
348	-1798.677	-2078.006	279.3292	0.80587	0.0271781	0.0822634	0.084688	1.595302	1.26559	4.405303	2.833186
354	-1802.828	-2083.277	280.4496	0.776622	0.100061	0.0470944	0.0762226	1.107321	1.252372	3.949529	3.057056
360	-1804.383	-2085.816	281.4334	0.627498	0.128701	0.110028	0.133773	1.580407	1.34375	3.627875	1.690845
366	-1820.98	-2102.62	281.6399	0.613986	0.128037	0.124894	0.133083	1.435245	1.585088	3.131658	2.39178
372	-1800.21	-2081.315	281.1049	0.601808	0.124088	0.153193	0.120912	1.733572	1.28787	3.515681	2.288577
378	-1798.992	-2079.401	280.409	0.632705	0.120465	0.14872	0.0981096	2.13478	1.251108	3.715082	2.407686
384	-1807.09	-2086.84	279.7499	0.371448	0.403357	0.199208	0.0259875	2.23868	1.488681	4.511615	1.108227
390	-1807.388	-2087.705	280.3167	0.35144	0.531259	0.0954068	0.0218949	1.538421	1.203327	4.57176	1.271732
396	-1803.058	-2085.977	282.9191	0.375603	0.530834	0.0808561	0.0127075	1.031005	1.277834	3.281291	1.31475
402	-1798.059	-2080.587	282.5279	0.564817	0.384477	0.0379177	0.0127883	1.278133	1.360438	3.434128	1.114783
408	-1806.093	-2089.057	282.9634	0.547249	0.206989	0.223681	0.0220808	1.278133	1.180256	3.113077	1.427234
414	-1805.743	-2087.412	281.6696	0.548161	0.207334	0.224054	0.0204518	1.356322	1.394433	3.162647	2.662354
420	-1813.324	-2093.787	280.4628	0.546046	0.271863	0.0977399	0.0843509	1.629318	1.204666	4.00406	2.237221
426	-1807.46	-2085.876	278.4165	0.766063	0.0286463	0.137122	0.0681683	1.87936	1.071819	5.264784	1.87393
432	-1803.407	-2083.893	280.4859	0.445376	0.391357	0.108589	0.0546782	1.829032	1.116482	4.175175	1.71335
438	-1805.121	-2085.222	280.1018	0.462403	0.371318	0.0872156	0.0790636	0.9527116	1.238506	4.804233	1.625425
444	-1808.327	-2089.25	280.9228	0.507259	0.220574	0.154938	0.117229	1.075906	1.229163	4.471979	1.237783
450	-1802.994	-2082.466	279.4714	0.802402	0.0943885	0.0457018	0.057508	2.221183	1.224159	4.432231	1.915509
456	-1807.7	-2089.762	282.0619	0.655339	0.260367	0.0373256	0.046968	1.094929	1.339753	3.315888	2.145654
462	-1801.93	-2084.127	282.1965	0.686218	0.171959	0.0390844	0.102739	1.094929	1.339753	3.37933	1.824137
468	-1814.405	-2094.987	280.5822	0.619637	0.23383	0.0482033	0.0983299	0.9267807	1.130515	4.520378	1.824137
474	-1811.977	-2093.903	281.9262	0.595003	0.224535	0.0376372	0.142825	1.424655	1.240414	3.663868	1.32252
480	-1821.102	-2101.906	280.8035	0.557766	0.210482	0.0978647	0.133887	1.122307	1.00414	4.689213	1.144901
486	-1821.622	-2100.37	278.7486	0.745331	0.0965577	0.00890777	0.149204	1.122307	1.150881	5.406933	1.856171
492	-1804.167	-2084.826	280.6591	0.687962	0.168781	0.00553771	0.137719	1.242631	1.12267	4.293573	1.855814
498	-1820.376	-2102.307	281.9317	0.447521	0.45929	0.0036023	0.0895868	0.7841667	1.185329	4.230323	0.9892577
504	-1835.742	-2115.964	280.2222	0.547077	0.377486	0.00272144	0.0727161	0.9496347	1.112733	4.793697	1.658545
510	-1801.776	-2084.15	282.3736	0.652301	0.240368	0.0183244	0.0890075	1.441484	1.366724	2.887106	2.229337
516	-1802.916	-2083.076	280.1597	0.740659	0.103039	0.00731988	0.148983	1.817965	1.223492	3.829054	2.902919
522	-1803.123	-2083.453	280.3305	0.572993	0.263993	0.00308791	0.159926	1.107952	1.015124	4.772239	1.505028
528	-1809.513	-2086.769	277.2569	0.616415	0.2027	0.0680604	0.112825	1.107952	1.033166	5.947028	2.770736
534	-1811.95	-2092.129	280.1789	0.747922	0.00302646	0.069548	0.179504	1.45017	0.9587747	4.493472	1.989414
540	-1842.471	-2121.599	279.1277	0.49621	0.375506	0.0162023	0.112081	1.410669	1.028	5.158614	1.763327
546	-1817.708	-2096.011	278.3037	0.58004	0.336075	0.00685001	0.0770352	1.519168	1.101117	4.692714	4.191934
552	-1798.608	-2077.356	278.7475	0.695358	0.0857807	0.0388279	0.180033	2.774251	1.16037	4.418468	2.539129
558	-1808.39	-2087.688	279.2974	0.614073	0.203921	0.034289	0.147718	2.08855	1.112942	4.559482	2.122603
564	-1799.475	-2080.584	281.1089	0.682394	0.155331	0.039355	0.122919	1.689811	1.239589	3.632312	2.119234
